GENE	BFH10_S128	BFH11_S129	BFH1_S123	BH01_S76	BH02_S77	BH03_S78	FH1_S162	FH2_S163	FH3_S164
2509_tnpA_GU371926.1	1	1	0	1	8	0	26	1	0
2638_istB_JX194160.1	8	48	8	0	2	4	2	2	5
134_repUS12__rep(pUB110)_AF181950	0	0	0	0	0	0	2	0	0
1112_qacEdelta_AF261825.2	4	1	12	4	4	14	1	3	4
1316_tnpA_KF295828.1	0	0	0	0	0	0	0	0	0
1979_tnpA_JX077110.1	0	0	0	1	14	0	24	0	0
1610_int3_HE616890.1	0	0	0	0	0	0	0	0	0
1835_tnpA_AY365053.1	0	0	0	0	0	0	0	1	0
2029_tnpA_CYEF01000005.1	0	0	0	0	0	0	0	0	0
384_istB_CYCT01000079.1	5	26	1	3	21	11	1	0	3
927_tnpA_CP009435.1	0	0	0	0	0	0	0	0	0
433_IS91_LRLR01000164.1	0	0	0	0	0	0	0	0	0
320_tnpA_AJ534881.1	0	17	1	3	8	0	83	10	6
936_tnpA_KC609323.1	0	0	0	0	0	0	24	1	0
1506_tnpA_KX118608.1	0	0	0	0	1	0	6	1	0
2390_IS91_CWZN01000206.1	0	0	0	0	0	0	0	0	0
626_int2_KF719972.1	0	0	0	1	11	0	0	0	0
1348_istB_AB270530.1	0	0	0	0	0	0	2	2	0
2229_tnpA_KR780671.1	0	0	0	0	0	0	0	0	0
68_rep14_1_CDS2(pEFNP1)_AB038522	0	1	0	0	0	1	0	0	0
673_tnpA-ab_EU250284.1	0	0	0	0	0	0	0	0	0
169_IncY_1__K02380	0	0	0	0	3	0	3	0	0
278_tnpA_AB304081.1	78	233	30	207	387	50	137	16	23
761_IS91_LRLP01000112.1	0	0	0	0	0	0	0	0	0
1836_IS91_CXHA01000390.1	0	0	0	0	0	0	0	0	0
1196_IS91_CP003740.1	0	0	0	0	0	0	0	0	0
2525_tnpA_CP010516.1	0	0	0	0	0	0	0	0	0
405_tnpA_ISSod6_AE014300.1	0	0	0	0	0	0	0	0	0
1440_istB_KU130294.1	0	0	0	0	3	0	9	13	11
1938_IS91_MODU01000004.1	0	0	0	0	0	0	0	0	0
38_rep7_15_rep(pS0385-2)_AM990994.1	0	0	0	0	0	0	0	0	0
1338_tnpA_10_CQHS01000038.1	0	0	0	0	0	0	5	3	5
708_IS91_MJHW01000008.1	0	1	0	0	0	0	2	1	7
1524_tnpA_JN849689.1	0	0	0	19	202	1	44	7	7
232_pESA2_1__CP000784	0	0	0	0	0	0	0	0	0
2496_tnpA_CP001846.1	0	1	1	0	0	0	0	0	0
40_Rep7_17_repC(pS0385-1)_AM990993.1	0	0	0	0	0	0	0	0	0
680_IS91_CXBJ01000306.1	0	0	0	0	0	0	0	0	0
162_IncT_1__AP004237	0	0	0	0	0	0	0	0	0
1641_tnpA9_HG916826.1	0	0	0	0	0	0	1	2	0
210_IncFII(pECLA)_1_pECLA_CP001919	0	0	0	0	7	0	4	3	0
2616_IS91_LRLA01000044.1	0	0	0	0	0	0	0	0	0
72_rep16_1_CDS8(pSAS)_BX571858	0	0	0	0	0	0	0	0	0
73_rep16_2_CDS6(pSJH101)_CP000737	0	0	0	0	0	0	0	0	0
74_rep16_3_rep(Saa6159)_CP002115.1	0	0	0	0	0	0	0	0	0
75_rep16_4_unknown(SAP056A)_GQ900478.1	0	0	0	0	0	0	0	0	0
76_rep16_5_unknown(pWBG759)_GQ900401.1	0	0	0	0	0	0	0	0	0
776_tniA_L29404.2	4	7	6	8	9	5	14	1	3
77_rep16_6_unknown(SAP071A)_GQ900485.1	0	0	0	0	0	0	0	0	0
78_rep16_7_rep(pBORa53)_AY917098.1	0	0	0	0	0	0	0	0	0
188_IncFIB(pQil)_1_pQil_JN233705	0	0	0	0	0	0	18	0	0
191_IncL/M(pMU407)_1_pMU407_U27345	0	0	0	0	0	0	0	0	0
1871_tnpA_CP006582.1	0	0	0	0	0	0	0	0	0
554_tnpAcp1_FJ187822.1	0	0	0	5	81	2	35	1	3
931_tnpA_GQ258057.1	0	0	0	0	0	0	2	0	0
2159_IS91_CP002017.1	0	0	0	0	0	0	0	0	0
1220_IS91_FM954972.2	0	0	0	0	0	0	0	0	0
2191_tnpA_AEEO01000051.1	0	0	0	0	0	0	0	0	0
2226_tnpA_AP013353.1	0	0	0	0	0	0	0	0	0
420_tnpA_AP013353.1	0	0	0	0	0	0	0	0	0
385_tniB_CP001856.1	4	2	1	4	6	8	6	1	1
655_tnpA_DQ393661.1	0	0	0	0	0	0	3	1	4
715_tniB_EU591509.1	0	9	0	0	0	0	3	1	0
1555_tnpA_AJ849659.1	0	0	0	0	0	0	0	0	0
2067_IS26_KF056330.2	1	0	0	0	8	1	4	1	0
1160_tnpA_ISSod36_AE014300.1	0	0	0	0	0	0	0	0	0
23_rep6_1_repA(p703/5)_AF109375	0	0	0	0	0	0	0	0	0
226_pXuzhou21_1__CP001927	0	0	0	0	0	0	0	0	0
2306_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0
283_IS91_CP000036.1	0	0	0	0	0	0	0	0	0
999_tnpA_rve_CEGG01000033.1	0	0	0	0	3	0	0	0	0
110_rep21_8_rep(SAP071A)_GQ900485.1	0	0	0	0	0	0	0	0	0
115_rep21_13_rep(SAP101A)_GQ900495.1	0	0	0	0	0	0	0	0	0
2526_tnpA_EU402605.1	0	0	0	0	0	0	0	0	0
670_istA_CBVQ010000196.1	1	12	0	1	3	4	3	1	1
982_tnpA_JX296013.1	1	4	3	1	46	0	28	4	1
1596_IS91_LRKD01000119.1	0	0	0	0	0	0	0	0	0
1656_IS91_FN545151.1	0	0	0	0	0	0	0	0	0
624_tnpA_CP003901.1	0	0	0	0	0	0	0	0	0
698_tnpA_AJ311891.3	0	0	0	1	19	0	23	2	1
224_IncX4_2__FN543504	0	0	0	0	0	0	0	0	0
1302_tniA_CP008706.1	0	0	1	0	0	0	0	2	4
1804_int2_AF135182.4	0	0	0	0	0	0	0	0	0
2278_istB_AB270530.1	0	0	0	0	0	0	0	0	0
2423_IS91_CP003740.1	0	0	0	0	0	0	0	0	0
1994_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0
1011_IS91_CP003740.1	0	0	0	0	0	0	0	0	0
117_rep22_1_repB(pUB110)_X03408.1	0	0	0	0	0	0	0	0	0
1247_IS91_CP003740.1	0	0	0	0	0	0	0	0	0
1567_IS91_CP003740.1	0	0	0	0	0	0	0	0	0
1859_IS91_CP003740.1	0	0	0	0	0	0	0	0	0
2662_IS91_CP003740.1	0	0	0	0	0	0	0	0	0
978_tnpA_AF141323.1	0	1	0	0	2	0	3	0	0
1969_tnpA_X87144.1	0	0	0	0	0	0	0	0	0
234_pEC4115_1__NC_011351	0	0	0	0	0	0	0	0	0
1493_tnpA_HG813238.1	0	0	0	0	0	0	0	0	0
2090_tnpA_JQ241792.1	1	1	0	1	0	0	22	27	12
2539_tnpA_AY177427.1	0	0	0	0	0	0	18	21	14
2582_tnpA_JQ241791.1	0	0	0	0	2	0	10	15	6
755_IS26_KT334335.1	0	11	2	1	1	0	66	115	34
324_IS903	0	0	0	0	6	0	13	0	0
1500_tnpA_KC354801.1	1	2	2	1	7	3	583	280	232
2387_tnpA_JN106170.1	6	7	5	130	2	7	10	36	20
1803_int3_FR775240.1	0	0	0	0	0	0	3	2	0
2402_int2_ADFW01000001.1	0	0	0	0	0	0	0	0	0
1592_int3_CP003859.1	0	0	0	0	0	0	0	0	0
2289_tnpA_EU402605.1	0	0	0	1	0	1	1	0	3
2750_tnpA_FIGH01000007.1	0	0	0	0	0	1	7	8	9
1242_tnpA_KP826710.1	0	0	0	2	41	1	41	0	1
2436_tnpA_X92946.1	0	0	0	0	0	1	9	10	2
1132_tnpA_AY509004.1	0	1	6	3	62	0	35	1	1
1768_tnpA_FQ482074.1	3	6	9	3	92	4	65	7	6
202_IncFIB(pCTU3)_1_pCTU3_FN543096	0	0	0	0	0	0	0	0	0
265_repA_2_pKPC-2_JX397875	0	0	0	0	0	0	0	0	0
1307_IS91_AM902716.1	0	0	0	0	0	0	0	0	0
2556_tnpA_EU646207.1	0	0	0	0	0	0	0	0	0
1037_tnpA_AY849557.2	0	0	0	0	1	0	29	17	13
1771_tnpA_KR066794.1	0	1	0	0	0	0	36	24	10
2021_tnpA_AF118548.1	0	0	0	0	0	0	0	0	0
301_tnpA_AB362339.1	1	0	1	0	0	1	48	47	9
653_tnpA_KJ933392.1	0	7	3	0	46	0	41	4	0
1474_tnpA_AM286416.1	0	0	0	0	1	0	0	0	0
2166_IS91_CU928162.2	0	0	0	0	0	0	0	0	0
2177_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0
170_IncFIB(AP001918)_1__AP001918	0	0	0	0	0	0	0	0	0
2717_tnpA_KM877517.1	0	0	0	0	3	0	1	0	0
124_repUS2__repA(pBI143)_BFU30316	1	3	4	0	1	0	89	19	45
1096_tnpA_AEEH01000035.1	0	0	0	0	0	0	0	0	0
1213_IS91_CP005930.1	0	0	0	0	3	0	0	0	0
1742_IS91_MJVB01000022.1	0	0	0	0	0	0	0	0	0
2486_IS91_FKHA01000014.1	0	0	1	0	4	0	9	0	0
2579_tnpA_KM877517.1	0	0	0	0	1	0	2	0	0
2652_IS91_CP003235.1	0	0	0	0	0	0	0	0	0
63_rep13_1_ORF(pC194)_NC002013	0	0	0	0	0	0	0	0	0
67_rep13_5_rep(pMC524/MBM)_AJ312056.2	0	0	0	0	0	0	0	0	0
1241_tnpA2B2-ISLL6_LT599053.1	0	0	0	0	0	0	0	0	6
125_repUS3__repM200(pBM200)_DQ437521	0	0	0	0	0	0	0	0	0
2213_tnpA_AF535087.1	0	0	0	0	0	0	0	0	0
2457_tnpA_HM440049.2	0	0	0	2	5	0	9	1	0
383_tnpA_AY509004.1	1	1	0	1	19	0	6	2	1
468_tnpA_AF051917.1	0	0	0	0	0	0	0	0	0
550_tnpA_11_KU665641.1	0	0	0	0	9	0	11	1	0
689_tnpA_KT601170.1	0	0	0	0	0	0	0	0	0
794_tnpA_JQ764731.1	0	0	0	1	0	0	0	0	0
213_IncFII(pYVa12790)_1_pYVa12790_AY150843	0	0	0	0	0	0	0	0	0
2574_ISSfl3_AL391753	0	0	0	0	0	0	0	0	0
661_IS10	0	0	0	0	1	0	6	0	0
1954_tnpA_CP008727.1	0	0	0	0	0	0	0	0	0
1016_tnpA_AJ971344.1	3	7	2	4	94	2	49	8	2
1115_tnpA_CCDS01000003.1	0	0	0	0	0	0	0	1	0
407_ISCR1-transposase_CP004852.1	0	0	0	0	0	0	0	0	0
605_IS91_LRLG01000089.1	0	0	0	0	0	0	0	0	0
1120_tnpA_AF535086.1	0	0	0	0	0	0	0	0	0
2737_tnpA_CP002881.1	0	0	0	0	4	0	4	1	0
155_IncL/M_1__AF550415	0	0	0	0	0	0	0	0	0
2183_tnpA_JQ764731.1	0	0	0	0	0	0	0	0	0
154_IncL/M(pOXA-48)_1_pOXA-48_JN626286	0	0	0	0	0	0	0	0	0
1175_tnpA_CCDT01000001.1	0	0	0	0	0	0	0	0	0
1660_int3_CAPD01000005.1	0	0	0	0	0	0	0	0	1
2203_tnpA_CCET01000003.1	0	0	0	0	0	0	0	0	0
975_tnpA_AB001611.1	0	0	0	0	0	0	1	0	0
2079_tnpA_KJ933392.1	0	0	0	0	16	0	2	0	0
2572_IS91_AJLR01000152.1	0	0	0	0	0	0	0	0	0
843_intI1_KM234279.1	5	20	11	5	22	17	17	2	2
1140_tnpA_ACPY01000017.1	0	0	0	0	0	0	0	1	0
2419_tnpA_APYP01000154.1	0	0	0	0	0	0	0	0	0
315_IS10R	0	0	0	0	0	0	3	0	0
487_IS91_CP001384.1	0	0	0	0	2	0	0	0	0
1191_IS679_NC002142	0	0	1	0	0	0	2	0	0
1466_tnpA_CP000355.2	3	7	7	125	4	5	16	44	24
1164_tnpA_Z54268.1	0	0	0	0	0	0	0	0	0
2595_IS91_APLF01000001.1	0	0	0	0	0	0	0	0	0
185_IncFIB(S)_1__FN432031	0	0	0	0	3	0	1	0	0
204_IncFIB(pB171)_1_pB171_AB024946	0	0	0	0	0	0	1	0	0
1142_tnpA2_HE798556.1	0	2	1	3	11	3	8	5	0
144_repUS22__rep(SAP015B)_GQ900502.1	0	0	0	0	0	0	0	0	0
1750_intI1_AF322577.2	22	63	17	49	126	20	63	12	3
496_tniB_CP017656.1	0	0	0	0	0	0	0	0	0
943_tnpA_AM286430.1	0	0	0	0	0	0	0	0	0
1137_tnpAIS5_KF719970.1	0	0	1	1	4	1	0	3	0
1303_IS91_MOKM01000292.1	0	0	0	0	0	0	0	0	0
22_rep5_7_rep(pJE1)_AF051916.1	0	0	0	0	0	0	0	0	0
2642_IS91_CWWW01000350.1	0	0	0	0	0	0	0	0	0
555_IS91_LGMW01000068.1	0	0	0	0	0	0	0	0	0
1988_tnpA_AEQQ01000129.1	0	0	0	0	0	0	0	0	0
2135_IS91_CYAU01000079.1	0	0	0	0	0	0	0	0	0
2545_tnpA_CR555306.1	0	0	0	0	0	0	0	0	0
176_IncHI2A_1__BX664015	0	0	0	1	2	0	0	0	0
1212_IS91_CXAZ01000340.1	0	0	0	0	0	0	0	0	0
1283_tnpA_JMOZ01000294.1	20	63	13	49	82	13	38	10	2
2300_tnpA_LRIA01000135.1	0	0	0	0	0	0	0	0	0
2507_IS91_CXZV01000067.1	0	0	0	0	0	0	0	0	0
996_IS91_MIWW01000058.1	0	0	0	0	0	0	0	0	0
568_IS91_MIVN01000038.1	0	0	0	0	0	0	0	0	0
1649_tnpA_KT225462.1	0	0	0	0	27	0	4	1	0
722_tnpA_Y18009.2	0	0	0	0	0	0	0	0	0
1059_tnpA1_CP002879.1	0	0	0	0	0	0	0	0	0
2231_tnpA_AB024564.1	0	0	0	0	0	0	0	0	0
236_pSM22_1__NC_015972	0	0	0	0	0	0	0	0	0
697_IS91_CP009632.1	0	0	0	1	0	0	0	0	0
748_tniA_JN566044.1	1	18	3	12	21	14	21	2	6
1062_int2_BA000030.4	0	0	0	0	0	0	0	0	0
1495_tnpA_FN806773.1	0	0	0	0	0	0	0	0	0
688_tnpA5_HG916826.1	0	19	1	2	7	3	75	19	11
874_tnpA_CP011546.1	0	0	0	0	0	0	0	0	0
561_tnpA_JORG01000037.1	1	6	0	2	11	0	6	8	1
515_IS91_MIWW01000160.1	0	0	0	0	0	0	0	0	0
264_repA_1_pKPC-2_CP013325	0	0	0	0	0	0	0	0	0
1754_IS91_CP000036.1	0	0	0	0	0	0	0	0	0
2017_IS91_CP019242.1	0	0	0	0	0	0	0	0	0
508_tnpA_KU341381.1	2	0	0	0	0	1	0	0	0
2027_IS91_MOCX01000041.1	0	0	0	0	0	0	0	1	0
1296_tnpA_AY042783.1	0	0	0	0	0	0	0	0	0
1319_tnpA_AJ422230.1	0	0	0	0	0	0	0	0	0
2576_tnpA_JN232517.1	0	0	0	0	2	0	6	0	0
547_tnpA_FIID01000012.1	0	0	0	0	0	0	0	0	0
1623_tnpA_CP011273.1	0	0	0	0	0	0	0	0	0
1749_IS91_CVRB01000001.1	0	0	0	0	0	0	0	0	0
743_IS91_CP018817.1	1	0	2	3	0	0	3	3	0
2157_tnpA4_FJ948173.1	0	9	12	6	3	3	5	7	6
2331_tnpA_JF745030.2	0	1	0	6	10	0	2	2	0
215_IncFII(pCRY)_1_pCRY_NC_005814	0	0	0	0	0	0	0	1	0
526_tnpA_AJSK01000032.1	0	0	0	0	0	0	0	0	0
1219_IS91_MJIC01000005.1	0	0	0	0	0	0	0	0	0
1550_tnpA3_HE577054.1	0	0	0	0	0	0	0	0	0
1687_tnpA_LN879484.1	0	0	0	1	7	0	15	0	0
2014_tnpA_4_KU665641.1	0	0	0	0	14	0	2	0	0
141_repUS19__rep(pDLK3)_GU562626.1	0	0	0	0	0	0	0	0	1
813_IS91_MCFX02000002.1	0	0	0	0	0	0	0	0	0
1275_tnpA_AB035324.1	0	0	0	0	0	0	0	0	0
192_IncP(Beta)_1_Beta_U67194	0	0	0	11	0	0	12	12	2
690_tnpA_Y17752.1	0	0	0	0	0	0	0	0	0
770_IS91_AAND01000006.1	0	0	0	0	0	0	0	0	0
173_IncFII(pKPX1)_AP012055	0	0	0	0	5	0	0	0	0
212_IncFII(pCTU2)_1_pCTU2_FN543095	0	0	0	0	0	0	0	0	0
214_IncFII(pMET)_1_pMET1_EU383016	0	0	0	0	0	0	0	0	0
1936_IS91_AKKM01000045.1	0	0	0	0	0	0	0	0	0
2555_tnpA_CDAG01000031.1	0	0	0	0	0	0	0	0	0
370_tnpA_KP893385.1	0	0	0	0	0	0	0	0	0
455_IS91_CYGC01000053.1	0	0	0	0	0	0	0	0	0
1182_tnpA_KP400525.1	0	0	0	3	21	1	15	0	1
2783_tnpA_JQ837276.1	0	0	0	3	53	0	146	2	0
177_IncHI1B_1_pNDM-MAR_JN420336	0	0	0	0	2	0	3	0	0
29_rep7_6_ORF(pKH1)_SAU38656	0	0	0	0	0	0	0	0	0
2471_tnpA-1_AJ877225.1	3	21	3	25	211	6	90	35	14
166_IncU_1__DQ401103	0	0	0	5	0	0	2	1	0
2085_tnpA_KR014106.1	0	0	0	1	3	0	20	0	0
366_tnpA_JFVF01000080.1	54	143	26	112	214	27	82	10	10
1357_IS91_FCOK02000015.1	0	0	0	0	0	0	0	0	0
2354_tnpA_AFPR01000540.1	0	0	0	0	0	0	0	0	0
378_tnpA_HE983996.1	0	0	0	0	0	0	0	0	0
81_rep18_2_repA(pEF418)_AF408195	0	0	0	0	0	1	0	5	1
2566_tnpA_CP009233.1	0	2	1	4	5	7	2	3	0
1806_int2_KP211414.1	0	0	0	0	0	0	0	0	0
1884_IS91_CP000705.1	0	0	0	0	0	0	0	0	0
189_IncFIB(K)_1_Kpn3_JN233704	0	0	0	0	25	0	20	0	1
198_IncFIB(pECLA)_1_pECLA_CP001919	0	0	0	0	7	0	4	0	0
199_IncFIB(pLF82)_1_pLF82_CU638872	0	0	0	0	0	0	0	0	0
200_IncFIB(pKPHS1)_1_pKPHS1_CP003223	0	0	0	0	0	0	3	0	0
203_IncFIB(pENTE01)_1_pENTE01_CP000654	0	0	0	0	0	0	0	0	0
205_IncFIB(pENTAS01)_1_pENTAS01_CP003027	0	0	0	0	0	0	0	0	0
209_IncFII(pENTA)_1_pENTA_CP003027	0	0	0	0	0	0	0	0	0
1098_tnpA_KX756453.1	0	0	0	0	37	0	102	1	1
657_tnpA_ISSod8_AE014300.1	0	0	0	0	0	0	0	0	0
1449_IS91_LRLC01000340.1	0	0	0	0	0	0	0	0	0
1579_tnpA_AIGD01000018.1	0	0	0	0	0	0	0	0	0
593_tnpA2_DQ126685.1	0	15	2	17	12	6	73	15	6
822_tnpA_CP000857.1	0	0	0	0	0	0	0	0	0
1387_tnpA_KP400525.1	0	0	0	1	14	0	10	0	0
2469_tnpA-2_HG916826.1	1	0	4	1	1	3	4	15	3
2497_tnpA_ISSod8_AE014300.1	0	0	0	0	0	0	0	0	0
1024_tnpA_HE983995.1	0	0	0	0	0	0	0	0	0
1423_tnpA_5_CP001621.1	0	0	0	0	0	0	0	0	0
1562_tnpA_6_CP001621.1	0	0	0	0	0	0	0	0	0
1947_tnpA_JN704639.1	0	0	0	0	22	0	4	0	0
2055_tnpA_1_CP001621.1	0	0	0	0	0	0	0	0	0
2209_tnpA_JFHO01000247.1	0	0	0	0	0	0	0	0	0
2333_tnpA_8_CP001621.1	0	0	0	0	0	0	0	0	0
2328_IS91_MCFX02000002.1	0	0	0	0	0	0	0	0	0
146_IncHI1B(R27)_1_R27_AF250878	0	0	0	0	0	0	0	0	0
2206_tnpA_CAHS01000016.1	0	0	0	0	1	0	0	0	0
225_pADAP_1__AF135182	0	0	0	0	0	0	0	0	0
2764_tnpA4_CP005961.1	0	1	0	0	0	1	5	5	3
788_tnpA_FIIQ01000003.1	0	0	0	0	0	0	0	0	0
2173_tnpA_APYD01000144.1	0	0	0	0	0	0	0	1	0
147_IncHI1B(CIT)_1_pNDM-CIT_JX182975	0	0	0	0	0	0	15	0	0
1329_tnpA_FR775234.1	0	0	0	0	0	0	0	0	0
1830_tnpA_HE795043.1	0	0	0	0	0	0	0	0	0
2109_IS91_FM179322.1	0	0	0	0	0	0	0	0	0
2659_IS91_FM179322.1	0	0	0	0	0	0	0	0	0
336_IS26_LN794248.1	0	2	3	0	34	0	36	4	1
917_tnpA_CCYY01000001.1	0	1	0	0	0	0	1	8	0
1646_tnpA3_HG916826.1	0	0	0	0	0	0	1	4	3
218_IncFII(p96A)_1_p96A_JQ418521	0	0	0	0	0	0	0	0	0
235_pJARS36_1__NC_015068	0	0	0	0	0	0	0	0	0
1369_tnpA_BX908798.1	0	0	0	0	0	0	0	0	0
1748_IS91_FPLG01000151.1	0	0	0	0	0	0	0	0	0
2048_IS91_LGMW01000166.1	0	0	0	0	0	0	0	0	0
432_tnpA_FJ628170.1	3	7	24	4	86	3	743	715	448
1135_tnpA_JX570731.1	0	0	0	0	0	0	0	1	0
1975_tnpA_CP000352.1	0	0	0	0	0	0	0	0	0
2010_tnpA_IS5_like_KR822246.1	0	0	0	0	10	0	14	0	0
567_tnpA_CPVS01000003.1	0	0	0	0	0	0	0	0	0
2357_tnpA_AL590842.1	0	0	0	0	0	0	0	0	0
1808_IS91_CP000698.1	0	0	0	0	0	0	0	0	0
1846_tnpA_AKNE01000024.1	0	0	0	0	0	0	0	0	1
2456_tnpA2_CP000831.1	0	0	0	0	0	0	0	0	0
2610_IS91_MKCZ01000133.1	0	0	0	2	0	0	1	1	0
101_rep20_10_repA(SAP057A)_NC_013334.1	0	0	0	0	0	0	0	0	0
2430_tnpA_KF601686.2	0	0	0	0	18	0	27	2	0
295_IS91_LGMM01000043.1	0	0	0	0	0	0	0	0	0
338_IS91_CP000034.1	0	0	0	0	0	0	0	0	0
491_tnpA_CXDB01000323.1	0	0	0	0	0	0	0	0	0
2059_IS91_MPUO01000154.1	0	1	1	3	0	0	2	2	1
2082_tnpA_CU459003.1	0	0	0	1	0	0	0	0	0
2758_tnpA_JNNA01000051.1	0	0	0	0	0	0	0	0	0
1124_tnpA_FN806773.1	0	0	0	0	0	0	0	1	0
2310_tnpA_CCVZ01000009.1	0	0	0	0	0	0	0	0	0
2776_tnpA_CP000352.1	0	0	0	1	0	1	1	2	0
762_IS91_CYEF01000052.1	0	0	0	0	0	0	0	0	0
294_IS91_MOFA01000112.1	13	7	1	0	7	22	0	0	0
1014_IS91_LGMY01000167.1	0	0	0	0	0	0	0	0	0
157_IncN_1__AY046276	0	0	0	0	25	0	5	0	0
128_repUS6__rep(pFL1)_NC002132	0	0	0	0	0	0	0	0	2
1462_IS91_LGTC01000001.1	0	0	0	0	0	0	0	0	0
1563_orf513_Y16016.1	0	0	0	0	0	0	0	0	0
1590_IS91_CP000690.1	0	0	0	0	0	0	0	0	0
1613_tnpA_AGBB01000127.1	0	0	0	0	0	0	0	0	0
1971_tniB_CCES01000002.1	0	0	0	0	1	0	1	1	0
1200_IS91_CP000503.1	0	0	0	0	0	0	0	0	0
1658_tnpA5_HG918041.1	0	0	0	0	0	0	0	0	0
481_tnpA_CBTV010000136.1	0	0	0	1	6	0	11	0	0
645_tnpA_JFHO01000232.1	0	0	0	0	0	0	0	0	0
791_tnpA_FO818637.1	0	0	0	0	0	0	0	0	0
914_tnpA_JX570731.1	0	0	0	0	0	0	1	9	2
1356_Tn916-orf17_KC414929	0	0	0	0	0	1	1	1	9
1599_IS91_ABCK01000025.1	0	0	0	0	0	0	0	0	0
448_IS91_AP012273.1	0	0	0	0	0	0	0	0	0
1902_tnpA_6_KU665641.1	0	0	0	0	11	0	2	0	0
1974_tnpA_KF295829.1	0	0	0	0	58	0	132	1	0
2152_IS91_CP000316.1	0	0	0	0	0	0	0	0	0
2446_tnpA2_ADFW01000001.1	0	0	0	0	0	0	0	0	0
2537_tnpAIS1_KF719970.1	0	2	0	1	49	0	33	6	0
2603_tnpA_JX077110.1	0	0	0	0	25	0	18	1	0
2619_IS91_CP003740.1	0	0	0	0	0	0	0	0	0
369_tnpA_KU682280.1	1	1	0	1	64	0	32	5	1
480_tnpA_JX077110.1	0	2	3	1	78	0	37	5	0
773_IS91_CP001918.1	0	0	0	1	15	0	6	1	0
775_IS91_MOHT01000119.1	6	10	2	0	4	17	1	0	0
954_tnpA_KP987218.1	0	0	0	0	5	0	0	1	0
1895_IS91_CXEP01000256.1	0	0	0	0	0	0	2	0	0
2324_IS91_MNYJ01000177.1	0	0	0	0	0	0	0	0	0
462_IS91_CP002738.1	0	0	0	0	0	0	0	0	0
778_IS91_CP002738.1	0	0	0	0	0	0	0	0	0
782_IS91_CP007567.1	1	0	1	7	721	1	23	4	0
909_IS91_CP000503.1	0	0	0	0	0	0	0	0	0
272_intI1_EF592570.1	9	16	3	12	46	4	28	2	1
560_IS91_LRLF01000202.1	0	0	0	0	0	0	0	0	0
1094_tnpA_CCRM01000135.1	0	0	0	0	0	0	0	0	0
172_IncFIC(FII)_1__AP001918	0	0	0	0	0	0	0	0	0
1532_Tn916-orf18_KC414929	2	2	1	0	1	0	8	2	10
2237_tnpA_ADNV01000324.1	0	0	0	0	0	0	0	0	0
1208_IS91_CP000721.1	0	0	0	0	0	0	0	0	0
1624_delta-tnpA_HF545433.1	0	0	0	0	0	0	4	0	0
591_tnpA03_KJ721803.1	1	0	0	1	6	0	14	0	0
1758_IS91_LRLG01000187.1	0	0	0	0	0	0	0	0	0
1833_tnpA_JN849689.1	3	12	2	1	3	7	1	2	0
2107_IS91_CP000503.1	0	0	0	0	0	0	0	0	0
2299_IS91_CP012903.1	0	0	0	0	0	0	0	0	0
310_IS91_LRLA01000003.1	0	0	0	0	0	0	0	0	0
849_IS91_CP001013.1	0	0	0	0	0	0	0	0	0
2682_IS91_CP000453.1	0	0	0	0	0	0	0	0	0
52_rep10_3_ORF(pNE131)_NC001390	0	0	0	0	0	0	0	0	0
612_IS91_CP000036.1	0	0	0	0	0	0	0	0	0
1683_IS91_CP013141.1	0	0	0	0	0	0	0	0	0
1738_IS91_FRDV01000023.1	0	0	0	0	0	0	0	0	0
2351_tnpA_CBYB010000003.1	0	0	0	0	0	0	0	0	0
2368_IS91_MNRK01000081.1	0	1	0	0	0	0	14	1	10
2621_IS91_CP017603.1	0	0	0	0	0	0	0	0	0
734_tnpA_KX646543.1	0	0	0	0	0	0	0	0	0
1067_tnpA_CP009632.1	0	0	0	0	0	0	0	0	0
1701_IS91_AJHK02000009.1	0	0	0	0	0	0	0	0	0
920_tnpA_CP002880.1	0	0	0	0	0	0	0	0	0
1334_tnpA_U66845.1	0	0	0	0	0	0	0	0	0
1730_IS91_CP001053.1	0	0	0	0	0	0	0	0	0
2664_IS91_CP001046.1	0	0	0	0	0	0	0	0	0
2669_tnpA_JX442974.1	0	0	0	0	5	0	10	1	0
2740_tnpA_AEEJ01000034.1	0	0	0	0	0	0	0	0	0
2752_tnpA_ALWR01000001.1	0	0	0	0	0	0	0	0	3
587_IS91_AVVC01000064.1	0	0	0	0	0	0	2	1	1
918_tnpA_AJ439607.2	0	0	0	0	0	0	0	0	0
1097_tnpA_CAGJ01000211.1	0	0	0	0	0	0	0	0	0
180_IncN2_1__JF785549	0	0	0	0	0	0	0	0	0
181_IncN3_1__EF219134	0	0	0	0	0	0	0	0	0
50_rep10_1_repL(pE5)_M17990	0	0	0	1	0	0	0	0	0
53_rep10_4_repL(pDLK1)_GU562624.1	0	0	0	0	0	0	0	0	0
54_rep10_5_repL(pWBG738)_DQ088624.1	0	0	0	0	0	0	0	0	0
55_rep10_6_rep(SAP093B)_GQ900442.1	0	0	0	0	0	0	0	0	0
380_tnpA_Y17750.1	0	0	0	0	0	0	0	0	0
1663_IS91_FCOM02000090.1	0	0	0	0	0	0	0	0	0
