GENE	BFH12_S130	BH09_S83	BFH35_S153	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	BFH15_S133	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	BFH6_S125	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH06_S81	BSE79_S120	BH34A_S98	BH20_S88	BFH17_S135	BH31_S95	BH11_S85	BFH36_S154	BH22_S89	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	BFH38B_S157	BH33_S97	BH32_S96	BFH13_S131	BFH4_S124	BFH10_S128	BFH39_S158	BFH19_S137	BH37_S102	FH8_S169	BH04_S79	BH25_S91	BH01_S76	BFH23_S141	BH58_S113	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	FH7_S168	BFH16_S134	FH4_S165	BH02_S77	BH29_S93	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	BH24_S90	BH34B_S99	BFH38A_S156	BH49_S110	BFH30_S148
1337_tnpA_AP001918.1	0	1	18	0	0	0	0	2	0	0	2	0	0	0	1	0	2	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	1	0	0	0	0	0	2	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	78	0	0	12	0	2	1	0	0	0	0	0	0	1	0	2	0	4	1	2
520_tnpA_CP012903.1	0	2135	126	4	6	2	3	17	1	24	3317	0	3	85	4	3	0	0	1	0	1	3	6	0	31	2	0	4	1	0	4	0	13	6	0	4	104	1	32	0	0	18	2	2	18	3	1	3	4	5	0	16	472	3	12	1	12	6	6	2	4	0	0	6	3	0	38	6	26	2	0	0	5	8	1	13	31	1	39	160	9	2	4	4	11	8	4	243	16	2	5	1	9	22	4	71
607_tnpA_KM107842.1	0	378	27	0	1	0	9	8	0	1	370	1	3	15	3	5	1	1	0	0	1	0	2	0	23	2	0	1	3	1	1	0	10	3	0	3	4	2	12	1	0	4	1	4	3	0	1	1	0	2	0	3	935	2	1	1	1	4	0	0	0	0	2	1	0	0	5	2	4	1	0	0	1	1	2	4	2	3	5	32	1	1	3	0	0	3	1	29	12	2	0	0	2	9	0	42
941_tnpA_FN649418.1	0	0	0	1	0	0	1	1	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1
1551_tnpA_KF483599.2	0	68	215	2	0	5	27	82	0	0	143	0	13	115	1	10	23	1	1	0	10	1	2	0	109	1	0	2	1	0	0	1	63	1	3	1	63	16	40	1	18	13	2	5	19	34	0	6	1	1	0	100	582	4	6	0	8	9	25	26	0	0	0	0	1	0	112	11	33	0	2	3	1	4	0	59	4	3	8	54	5	3	37	1	11	41	6	67	2	0	0	0	2	25	38	120
2167_tnpA_CBTJ020000114.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2559_tnpA_Y17830.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	43	3	0	1	1	0	0	1	9	0	0	1	0	0	6	18	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	2	1	2	0	0	0	0	0	13	0	0
273_tnpA_KF826292.1	0	74	206	1	2	6	10	76	2	0	131	0	12	108	7	8	31	1	0	1	16	1	3	0	100	2	0	2	1	0	1	0	70	0	3	1	44	9	48	0	18	12	3	5	25	27	1	4	0	0	0	96	502	9	3	1	4	3	23	24	0	0	0	1	1	0	112	14	24	1	0	2	0	10	1	44	5	2	6	62	7	6	31	0	12	46	8	66	5	1	0	0	1	28	43	95
291_tnpA_KJ511462.1	0	51	117	0	0	3	16	66	1	1	89	2	6	136	2	7	8	1	0	1	1	0	1	0	87	0	0	4	0	1	0	0	49	1	2	3	21	15	47	2	8	5	1	5	17	20	2	3	0	1	0	94	315	3	42	0	2	5	19	15	1	0	0	1	2	0	66	8	18	0	1	2	0	2	0	40	45	2	4	36	4	3	32	0	6	40	3	52	19	2	0	0	3	30	20	70
2768_tnpA_CP010516.1	0	0	1	1	6	6	0	1	0	0	3	42	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	10	9	0	1	0	0	2	4	7	0	1	1	2	0	0	0	2	0	0	1	8	0	0	0	0	0	1	0	1	0	2	0	1	0	0	0	3	0	1	1	0	6	0	0	0	0	1	0	0
296_tnpA_KJ406378.1	4	368	791	6	9	5	83	378	1	0	742	2	34	428	23	71	23	10	1	0	50	4	9	5	528	8	1	10	3	1	4	2	271	5	25	7	235	87	228	6	105	35	9	30	92	168	6	9	3	4	0	524	2083	11	12	1	28	26	188	106	3	0	1	6	7	1	476	30	210	1	2	11	2	4	5	190	20	10	9	413	49	13	179	6	37	221	29	379	7	3	4	1	15	165	195	670
590_tnpA_AY123045.1	0	0	9	0	2	0	700	25	0	0	0	1	0	171	5	26	1	0	3	0	0	0	0	1	8	0	0	0	0	0	7	2	0	0	13	1	5	2	60	0	23	10	0	217	5	2	1	4	0	0	0	2	0	128	0	1	0	0	1	36	0	0	0	0	0	0	45	1	1	0	0	20	0	1	1	48	0	1	5	22	34	1	61	0	51	0	167	8	1	0	0	0	1	0	8	57
819_tnpA_KU254577.1	30	40	546	27	1	4	21	75	0	10	208	29	5	27	34	3	48	7	10	6	17	15	2	0	83	12	0	6	0	4	1	0	6243	3	6	0	21	79	10	4	32	8	1	3	20	302	3	10	8	0	1	8	3882	3	36	3	2	53	53	21	0	5	37	19	18	0	13	208	187	21	10	5	0	254	4	9	50	1	14	12	2	1	13	0	13	10	2	21	37	5	1	6	4	351	0	7
1019_tnpA_KF295829.1	0	1	12	6	10	10	435	56	0	0	0	3	196	814	11	319	0	22	0	1	149	6	0	3	241	0	0	14	3	0	31	9	6	0	164	2	0	130	167	0	115	383	15	164	20	6	3	6	1	1	1	8	3	45	1	1	1	4	153	159	3	0	1	4	1	2	977	18	12	6	1	150	1	0	4	71	3	2	5	1834	546	1	267	6	186	1079	139	1477	2	5	4	1	15	1	209	172
1105_tnpA_HE577330.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1424_tnpA_CXZU01000085.1	2	22	157	89	139	111	7623	669	2	3	13	95	3841	8637	227	3451	30	224	14	9	2421	42	13	22	68	24	21	237	18	0	537	73	16	6	2939	22	4	2245	1665	17	2730	3392	145	2348	177	135	133	143	14	3	20	46	18	1058	6	21	16	35	2769	3794	27	4	29	26	9	9	9435	237	243	102	6	2877	7	10	35	1088	8	16	55	40173	6620	33	5608	68	2991	18769	2267	12944	26	47	24	10	221	11	2687	1936
1691_tnpA_CR377166.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1965_tnpA1_CXOJ01000027.1	3	0	1	0	0	1	1	0	6	0	8	0	2	1	0	0	3	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	1	0	0	10	1	0	5	1	0	0	9	0	1	0	0	0	1	0	0	0	0	2	15	0	0	1	0	1	0	0	2	1	1	1	1	0	2	1	3	0	0	0	0	1	0	14	0	0	2	0	0	1	1	0	0	0	0	1	0
2227_tnpA_BAER01000036.1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	49	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
2417_tnpA_CAOF01000139.1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	6	0	0	0	0	0	0	4	0
784_tnpA_KJ541070.1	4	1	4	5	4	5	448	71	0	0	0	3	84	661	9	145	1	12	0	4	93	3	1	3	2487	1	0	21	1	0	19	2	6	1	97	1	1	63	192	0	72	533	9	128	13	8	6	6	0	0	1	8	1	51	8	0	2	4	75	132	3	0	2	0	1	0	568	28	11	55	0	90	0	2	0	45	14	1	4	951	216	5	244	2	110	586	109	930	3	5	2	1	14	0	141	188
803_tnpA_AM743169.1	1	4	81	0	0	0	0	4	0	3	46	0	0	0	0	1	1	1	0	0	0	0	1	0	13	1	0	0	0	0	0	8	25	0	0	1	6	1	2	0	8	0	2	1	1	3	0	25	0	0	0	3	0	1	35	0	0	2	0	4	1	0	0	0	7	0	1	10	2	0	1	2	1	9	8	4	76	0	11	3	6	0	9	0	3	0	2	1	64	0	0	0	0	0	6	1
2359_tnpA_FR854089.1	0	0	1	0	0	14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2182_tnpA_CP007448.1	0	0	81	1	1	0	1	4	0	8	0	1	55	26	0	1	0	0	1	0	3	0	0	0	11	0	0	3	0	0	0	0	14	1	0	1	2	8	12	0	0	2	1	0	2	4	0	0	0	0	0	7	18	0	3	0	0	10	1	2	0	0	0	0	8	0	5	3	1	0	0	0	0	12	0	0	5	0	42	91	1	2	2	0	4	8	0	9	10	1	0	0	0	7	1	28
2690_tnpA_Tn3_like_KR822247.1	0	0	59	0	0	0	0	9	0	3	0	0	17	40	0	1	0	1	0	0	2	0	0	0	3	1	0	1	0	0	0	0	8	0	0	2	7	4	7	0	0	3	0	0	5	3	0	1	0	0	0	3	8	0	3	0	0	3	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	6	0	0	9	0	17	38	1	0	1	0	0	7	0	3	16	1	0	0	0	7	0	7
1155_tnpA_FP236830.1	0	0	8	0	0	0	0	1	1	0	0	1	0	6	0	2	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	3	1	0	0	6	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	247	0	15	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	46	1	0	23	0	0	3	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	5
1206_tnpA_CP002179.1	1	0	50	3	0	1	0	2	0	3	0	4	0	15	1	2	0	0	0	0	2	3	2	0	2	4	0	1	0	1	0	0	2	2	0	1	32	0	5	2	0	15	0	0	3	1	2	1	0	0	0	2	3814	0	202	0	0	0	0	5	0	0	2	0	2	0	1	13	0	0	4	1	0	172	2	0	422	0	5	12	4	1	0	0	0	1	1	7	19	0	1	0	0	1	0	25
1760_tnpA_AH010393.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1781_tnpA_HE798556.1	0	2	2	0	0	0	1	0	0	0	3	0	3	0	0	1	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	3	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	6	0	1	0	3	0	0	1	0	1	0	0	0	0	1	0	2	0	7	0	0	2	0	1	4	0	0	0	1	0	0	0
2193_tnpA_CXPB01000088.1	2	0	527	2	1	2	0	44	3	4	0	2	41	274	11	3	1	0	0	0	4	4	1	0	120	6	0	4	5	2	3	0	426	7	0	8	124	16	149	1	3	91	1	0	43	60	4	0	2	8	0	60	3356	1	15	2	1	0	43	5	2	0	1	1	0	2	93	46	4	2	3	1	1	15	3	8	14	2	39	77	1	4	0	6	6	16	0	75	1	5	2	1	6	75	7	297
1917_tnpA_AB262965.1	0	0	2	3	0	0	3	116	0	0	0	1	1	3	2	2	0	0	1	0	3	0	0	0	8	0	0	0	0	3	0	0	36	0	0	1	0	10	10	26	5	0	0	1	3	7	0	13	0	0	0	23	106	2	1	0	0	0	1	5	0	0	0	0	2	0	4	3	41	0	2	0	0	6	0	10	7	10	14	0	1	10	8	0	0	4	0	0	17	0	0	0	0	15	5	10
1540_tnpA_CP000646.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
2246_tnpA_LN681228.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2554_tnpA_CZDF01000174.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
277_tnpA_AF071413.3	53	3	514	48	149	17	599	190	18	16	4	24	241	151	286	505	50	115	37	3	212	4	4	3	143	16	2	613	0	4	1300	6	402	2	352	221	339	114	247	188	122	100	196	330	141	475	264	77	18	9	4	168	503	209	31	8	66	114	160	159	13	2	47	15	39	0	499	45	159	102	37	354	1	24	2	257	53	211	119	591	601	52	135	142	604	305	382	1700	128	64	71	3	793	512	227	533
1141_tnpA_KJ631729.1	2	3	22	34	45	131	46	7	39	1	0	9	34	38	12	27	12	16	7	2	16	1	3	0	29	0	1	15	1	0	12	0	10	0	11	0	7	9	24	6	86	51	1	9	20	6	2	13	66	0	1	28	39	8	3	0	0	2	10	123	1	1	1	1	7	0	21	4	39	7	3	7	0	13	0	39	4	3	17	8	31	11	97	2	24	30	33	40	67	20	75	1	9	7	87	18
628_tnpA_AY297781.1	35	18	369	96	132	194	173	83	46	46	23	134	158	196	51	159	119	39	93	5	135	4	9	1	84	7	5	63	0	7	116	2	39	0	122	27	44	97	183	25	109	141	156	917	35	124	49	79	114	22	18	18	38	131	66	1	1	67	80	80	6	2	29	18	34	1	116	98	134	93	40	54	0	43	1	56	146	19	45	141	180	52	66	17	284	207	188	52	284	31	85	0	72	122	137	169
1456_tnpA_LT599584.1	401	12	2085	100	288	230	845	624	142	342	19	456	1327	5976	159	701	132	917	63	9	950	34	58	17	292	3	6	180	6	20	174	17	372	6	757	105	2584	1356	1042	50	2390	1416	49	433	271	256	84	314	96	12	18	278	660	780	165	3	14	70	5139	3092	27	3	192	110	369	4	803	246	1309	83	484	872	9	805	19	444	187	76	141	3570	968	162	3700	76	365	5898	1847	5998	1737	70	181	7	211	236	1364	831
1499_tnpA_L14931.1	0	4	1	0	1	0	2	1	0	4	1	0	1	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	5	0	2	2	1	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1798_tnpA_FP475957.1	1	0	15	5	2	0	1	12	0	0	1	0	0	3	3	0	3	3	0	1	0	0	3	0	0	0	0	3	0	3	6	3	104	0	2	0	0	0	6	0	0	6	0	1	0	22	3	59	0	0	0	0	144	0	0	0	0	0	3	0	0	3	2	0	0	0	6	30	4	0	3	12	0	0	1	0	0	0	3	0	1	1	1	0	150	25	2	1	0	0	0	0	3	17	39	0
1841_tnpA_KJ439039.1	3	2	193	3	8	5	19	21	1	1	3	3	646	505	49	14	13	5	5	0	20	6	2	0	11	1	0	10	0	1	6	1	116	0	5	1	13	45	89	10	15	20	1	6	38	40	0	9	3	2	0	122	278	8	10	1	1	4	73	26	0	0	1	1	8	0	28	16	65	2	1	6	0	14	0	191	13	4	26	99	30	8	27	3	74	75	21	432	28	3	9	0	8	55	16	219
286_tnpA_KU997026.1	0	2	177	5	14	12	29	40	5	2	0	2	800	504	85	28	15	4	3	0	18	10	0	1	21	2	0	0	1	1	9	2	133	1	2	1	16	45	125	7	16	29	5	17	32	57	1	17	2	1	1	105	297	13	9	1	1	15	63	24	0	0	3	1	19	0	27	15	67	4	2	12	1	11	1	270	16	4	17	99	26	5	23	2	110	79	27	502	19	4	8	0	12	48	24	268
1811_tnpA-3_AJ877225.1	211	26	783	939	3790	273	3478	573	388	54	36	300	1423	5988	2053	3845	1100	350	502	20	5078	527	332	11	2423	23	11	3247	10	10	5950	38	72	5	1384	1237	26	1381	1410	181	1681	2672	499	2140	336	170	1622	582	81	67	76	87	94	1397	48	8	12	240	441	2401	211	14	573	233	73	12	5085	249	705	1143	287	1596	8	88	22	605	65	52	75	3569	5566	379	1775	711	2991	5981	2804	8523	222	294	435	13	3718	188	2956	1325
1829_tnpA_AP014810.1	0	1	44	25	0	2	0	4	0	0	2	3	0	2	17	0	2	0	0	71	0	0	0	0	1	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	1	0	1	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	3	0	19	6	2	0	0	0	0	1	0	0	4	0	2	1	1	0	1	0	0	2	0	1	6	0	0	1	0	0	2	0
2197_tnpA_AL954747.1	41	6	439	17	45	37	130	77	36	11	10	52	119	285	22	231	48	258	253	4	180	9	27	1	105	0	6	34	2	3	53	1	48	0	47	35	11	168	248	5	72	150	33	147	16	21	30	44	24	9	6	33	55	46	20	2	0	24	87	68	8	0	7	6	54	0	46	39	83	50	44	33	0	49	1	45	42	37	58	71	271	107	64	12	121	266	70	46	193	12	11	0	38	26	100	252
2340_tnpA_AB238971.1	0	0	2	0	4	1	1	0	0	0	1	0	0	8	2	6	0	0	3	0	0	0	0	0	1	0	0	5	0	0	7	0	0	0	1	0	1	1	4	1	2	1	1	2	2	0	4	1	0	0	1	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	1	0	2	0	0	0	0	0	1	0	0	8	0	4	1	1	1	1	0	1	0	3	0	5	1	0	1
2369_tnpA_AJ431260.1	24	7	341	14	54	23	1199	125	22	40	0	15	30	178	44	148	630	52	10	5	72	53	6	1	65	8	3	44	0	12	82	2	450	1	88	7	48	52	135	25	1356	58	7	355	133	182	48	307	29	4	32	34	32	146	45	5	3	2	39	2123	36	1	36	116	88	0	92	824	158	37	189	134	4	17	3	75	101	9	161	54	221	83	3391	6	71	215	265	85	542	28	62	0	64	176	89	83
2562_tnpA_JX448550.1	868	482	3515	1034	1988	2327	2573	1053	6995	50	915	1488	6918	1683	732	1094	1590	4198	828	85	2769	1113	883	18	192	100	43	551	21	454	620	18	1591	10	695	1494	98	1354	1391	261	9557	976	404	943	582	728	273	859	10566	2283	1771	601	504	522	65	22	18	89	1004	12137	56	7	12850	624	119	12	1084	1047	1733	254	1667	647	13	119	23	701	134	277	333	541	1812	602	11136	985	1604	2670	947	1426	423	562	1793	10	590	754	2323	1286
2607_tnpA_AF544991.1	0	0	2	0	1	2	1	0	1	0	0	0	0	1	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	2	0	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	1	2	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1
506_tnpA_AY327575.2	39	14	930	20	157	37	109	62	40	26	25	25	95	142	19	260	168	78	474	4	128	5	9	1	54	5	7	49	1	2	99	1	41	0	51	23	14	86	117	12	80	142	70	90	30	44	52	21	33	18	16	15	69	28	34	1	1	64	123	124	6	2	29	13	44	0	90	70	155	20	30	35	1	59	0	45	72	22	36	98	305	161	110	17	115	217	57	43	208	15	26	0	47	25	123	116
533_tnpA_CBTV010000137.1	3	2	432	20	79	67	73	122	27	200	3	30	24	212	18	131	287	57	2141	3	178	11	85	1	423	5	0	27	1	10	51	1	138	1	74	41	13	112	113	6	29	194	30	244	65	104	8	108	446	4	10	42	397	45	73	0	0	16	70	27	9	0	4	41	72	5	75	129	592	17	18	61	2	52	3	93	101	67	189	90	130	47	34	28	156	94	47	170	1046	177	37	2	35	94	100	104
704_tnpA_CP002152.1	2	94	289	5	28	2	23	1	0	62	471	0	3	2	26	1	91	1	2	1	39	5	1	0	281	0	1	5	1	1	7	6	546	1	24	1	10	4	21	2	4	1	2	6	5	11	0	13	0	1	2	4	9	3	230	0	1	39	13	0	2	0	17	0	417	0	12	19	61	19	3	22	2	80	0	69	223	3	207	80	31	5	1	0	243	9	1	8	1324	3	2	3	8	13	12	13
1030_tnpA_LK931667.1	24	17	628	7	44	35	48	51	13	9	11	22	88	164	10	70	22	29	81	6	71	2	3	1	46	0	8	13	0	2	34	0	65	0	20	3	2	45	103	11	22	47	13	84	19	10	15	18	21	6	3	5	31	26	16	0	0	7	28	36	2	0	3	5	19	1	23	21	25	15	15	17	0	38	0	19	22	5	16	89	84	41	29	3	49	269	23	20	87	7	26	2	21	13	48	130
1121_tnpA_JX486125.1	78	20	1062	123	270	133	410	292	70	40	36	302	400	540	157	1006	206	92	342	8	496	29	21	2	296	12	21	142	0	14	285	5	284	2	272	178	24	279	489	113	366	277	112	722	87	227	109	185	70	31	32	49	100	259	99	6	1	90	168	395	43	6	33	32	73	1	388	134	223	158	99	280	2	127	7	131	195	85	97	316	936	293	381	115	653	768	329	404	387	200	107	1	166	193	353	509
1122_tnpA_HM560971.1	1	0	44	3	31	0	10	14	3	2	5	18	6	43	4	13	19	4	6	0	10	9	2	0	12	0	0	2	1	1	3	1	184	0	4	6	1	119	10	1	20	15	6	3	11	27	2	6	1	3	0	5	80	2	4	0	2	2	11	8	1	0	6	0	4	0	8	36	8	8	11	4	0	54	0	7	5	1	44	11	12	2	8	2	9	20	4	24	20	4	1	1	5	26	11	7
1159_tnpA_DQ057986.1	57	10	1442	129	241	118	123	151	56	82	24	55	70	236	39	222	126	85	300	6	199	20	10	0	121	11	4	49	0	2	85	2	187	1	42	20	25	92	262	14	52	126	95	148	56	80	31	54	82	12	3	20	158	58	68	2	2	174	88	64	5	0	21	20	97	1	88	143	374	37	41	62	0	102	1	80	135	35	65	100	281	173	41	14	106	211	92	58	627	24	73	2	74	126	146	195
1298_tnpA_12_CP012683.1	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	1	0	2	0	0	0	0	0	0	0	19	0	0	0	0	0	9	0	0	0	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	32	0	1	0	9
1335_tnpA1_FN597644.1	1	0	0	1	0	0	1	1	1	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	0	1	0	0	76	0	0	0	0	0	0	0	15	1	0	0	0	1	0	11	1	0	55	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	1	1	0	1	42	0	387	0	0	0	0	0	25	1	0	0	6	0	0	0	0	0	3	4
1525_tnpA_KU130294.1	6	5	110	16	12	7	47	199	2	5	15	62	24	158	37	42	142	18	104	3	43	50	4	2	33	21	1	23	0	3	37	18	898	0	8	11	5	355	47	12	47	38	27	23	34	227	24	157	4	12	1	16	155	30	5	2	1	23	65	19	1	0	37	19	12	1	46	296	72	12	96	12	0	10	0	64	13	7	51	114	58	21	18	5	122	57	13	31	40	42	6	1	27	270	194	29
1716_tnpA_AY821803.1	49	7	675	57	150	79	201	148	49	32	20	256	266	544	59	274	196	79	560	11	197	21	16	2	123	0	7	68	2	5	107	3	82	0	157	22	39	163	525	8	155	234	91	565	53	66	33	157	38	29	30	19	50	122	35	1	0	70	138	80	18	0	13	16	39	1	140	119	158	230	54	127	0	60	3	76	75	12	41	281	359	83	86	11	174	386	180	123	423	32	26	2	69	94	238	527
1778_tnpA_JX469829.1	26	20	339	93	71	55	86	146	35	21	36	50	64	297	26	106	124	28	107	4	114	9	4	0	1849	3	4	31	0	7	50	3	122	0	59	16	19	70	308	7	128	100	37	215	46	86	12	37	24	3	9	61	319	50	65	1	4	48	118	149	6	1	10	13	91	0	111	65	93	71	27	71	1	127	1	44	119	15	543	206	137	35	176	16	127	123	56	2451	236	25	20	1	26	90	134	269
2030_tnpA_HQ730118.1	4	1	135	6	6	4	9	66	9	35	20	76	8	99	29	13	44	16	238	2	25	8	6	0	205	3	0	2	0	1	4	0	436	0	17	0	10	111	51	2	42	21	22	5	33	224	5	23	1	0	0	132	229	5	59	2	2	29	34	18	3	2	11	5	15	0	45	121	91	3	171	19	0	34	0	43	66	5	163	59	18	2	18	2	3	68	7	136	46	5	2	1	3	231	13	56
2179_tnpA_CCYE01000037.1	16	1	387	8	32	17	48	92	31	9	5	23	31	215	13	148	33	6	273	3	62	5	7	0	43	1	2	23	0	3	29	1	54	0	33	5	13	31	287	0	39	74	13	70	43	733	18	12	18	7	15	9	43	27	12	0	0	10	46	37	4	0	0	1	19	0	20	39	67	29	24	35	0	10	1	25	25	11	18	54	187	120	45	6	59	104	28	20	139	10	15	1	34	781	59	274
